0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,1
54,1
55,1
56,1
57,1
58,1
59,2
60,1
61,1
62,1
63,2
64,2
65,1
66,1
67,1
68,1
69,1
70,3
71,3
72,3
73,3
74,3
75,3
76,3
77,3
78,3
79,3
80,3
81,3
82,3
83,3
84,3
85,3
86,3
87,3
88,3
89,3
90,3
91,3
92,3
93,3
94,3
95,3
96,3
97,3
98,3
99,3
100,3
101,3
102,3
103,3
104,3
105,3
106,3
107,3
108,3
109,3
110,3
111,3
112,3
113,3
114,3
115,3
116,3
117,3
118,3
119,3
120,3
121,3
122,3
123,4
124,3
125,3
126,3
127,3
128,3
129,3
130,3
131,3
132,3
133,3
134,3
135,3
136,3
137,3
138,3
139,3
140,3
141,3
142,3
143,3
144,3
145,5
146,3
147,3
148,3
149,3
150,3
151,3
152,3
153,3
154,3
155,3
156,3
157,3
158,3
159,3
160,3
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,6
194,6
195,6
196,6
197,7
198,6
199,6
200,6
201,6
202,6
203,6
204,6
205,3
206,5
207,8
208,5
209,8
210,8
211,8
212,8
213,8
214,8
215,5
216,8
217,5
218,8
219,8
220,5
221,9
222,8
223,5
224,4
225,5
226,5
227,5
228,4
229,9
230,8
231,8
232,8
233,8
234,8
235,3
236,8
237,3
238,8
239,5
240,5
241,5
242,8
243,4
244,8
245,5
246,8
247,5
248,10
249,10
250,10
251,10
252,10
253,11
254,10
255,12
256,10
257,10
258,10
259,10
260,10
261,10
262,10
263,10
264,10
265,5
266,5
267,5
268,5
269,5
270,0
271,5
272,5
273,5
274,5
275,1
276,5
277,5
278,5
279,5
280,5
281,5
282,5
283,5
284,5
285,5
286,5
287,5
288,5
289,5
290,5
291,5
292,5
293,5
294,5
295,5
296,5
297,5
298,5
299,5
300,5
301,5
302,5
303,5
304,5
305,5
306,5
307,5
308,5
309,5
310,5
311,9
312,5
313,5
314,5
315,3
316,5
317,5
318,5
319,5
320,5
321,5
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,2
338,2
339,2
340,2
341,2
342,2
343,2
344,2
345,2
346,2
347,2
348,2
349,2
350,2
351,6
352,2
353,2
354,2
355,13
356,13
357,13
358,13
359,6
360,6
361,13
362,13
363,6
364,13
365,13
366,13
367,13
368,13
369,13
370,13
371,13
372,13
373,13
374,13
375,13
376,13
377,5
378,4
379,4
380,4
381,5
382,4
383,9
384,5
385,4
386,4
387,11
388,11
389,11
390,11
391,11
392,11
393,11
394,11
395,11
396,11
397,11
398,11
399,11
400,11
401,11
402,3
403,5
404,5
405,3
406,5
407,5
408,3
409,3
410,5
411,5
412,5
413,3
414,5
415,4
416,5
417,4
418,4
419,5
420,3
421,5
422,5
423,5
424,4
425,5
426,5
427,5
428,3
429,5
430,4
431,3
432,9
433,5
434,5
435,5
436,5
437,5
438,5
439,5
440,5
441,5
442,9
443,5
444,5
445,5
446,5
447,5
448,5
449,3
450,5
451,5
452,5
453,5
454,5
455,3
456,5
457,5
458,9
459,5
460,5
461,4
462,3
463,5
464,3
465,5
466,5
467,3
468,3
469,3
470,5
471,5
472,3
473,5
474,5
475,3
476,5
477,5
478,5
479,5
480,3
481,5
482,3
483,4
484,11
485,11
486,11
487,11
488,11
489,11
490,11
491,11
492,11
493,7
494,7
495,7
496,7
497,7
498,7
499,7
500,7
501,7
502,7
503,6
504,6
505,6
506,7
507,7
508,7
509,7
510,7
511,7
512,7
513,6
514,7
515,6
516,5
517,7
518,7
519,7
520,7
521,7
522,7
523,7
524,7
525,7
526,7
527,7
528,7
529,7
530,7
531,7
532,7
533,7
