0,[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18, 0, 18, 18, 0, 0, 0, 18, 0, 18, 18, 0, 8, 0, 0, 9, 0, 0, 0, 18, 18, 18, 18, 0, 18, 0, 18, 33, 0, 0, 0, 18, 18, 0, 18, 18, 18, 1, 0, 0, 0, 0, 0, 18, 1, 0, 0, 0, 0, 18, 0, 18, 18, 0, 0, 18, 7, 18, 18, 0, 0, 18, 18, 0, 18, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0]
1,[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 18, 18, 0, 0, 1, 0, 16, 6, 0, 1, 18, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 18, 18, 18, 1, 1, 18, 18, 1, 18, 0, 0, 0, 0, 0, 18, 18, 1, 18, 0, 0, 0, 0, 0, 18, 1, 4, 1, 0, 0, 0, 0, 0, 0, 18, 0, 18, 0]
2,[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 14, 11, 18, 18, 0, 18, 1, 0, 0, 36, 18, 18, 36, 36, 0, 0, 0, 0, 0, 0, 0, 2, 18, 18, 36, 36, 36, 0, 18, 18, 18, 18, 1, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 0, 14, 1, 36, 18, 0, 18, 36, 1, 36, 36, 0, 36, 18, 0, 0, 0, 0, 1, 0, 0, 0, 18, 18, 18, 1, 18, 14, 14, 1]
3,[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 12, 12, 0, 0, 0, 9]
4,[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 36, 0, 0, 0, 0, 0, 1, 0, 0, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 0, 0, 36, 1, 0, 1, 0, 17, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31, 1, 1, 0, 0, 0, 36, 36, 0, 33, 0, 0, 0, 0, 0, 0, 0, 1, 36, 36]
5,[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 12, 0, 0, 1, 1, 0, 18, 1, 0, 1, 1, 23, 1, 0, 9, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 33, 1, 23, 0, 1, 0, 1, 0, 18, 18]
7,[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 1, 6, 0, 0, 0, 6, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 18, 1, 0, 4, 0, 18, 0, 0, 6, 0, 0, 9, 18, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 22, 0, 0, 6, 0, 0, 0, 0, 4, 6, 18, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 23, 0, 1, 8, 0, 8, 0, 0, 31, 0, 18]
10,[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 31, 5, 0, 0, 11, 31, 0, 31, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 19, 0, 1, 0, 0, 0, 0, 16, 49, 0, 17, 1, 0, 0, 5, 11, 31, 0, 0, 0, 0, 0, 1, 8, 7, 16, 0, 0, 1, 17, 8, 1]
13,[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 16, 1, 0, 1, 8, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 1, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1]
14,[0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 27, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 9, 1, 18, 1, 0, 1, 1, 18, 18, 0, 0, 18, 1, 18, 18, 8, 36, 1, 0, 1, 0, 1, 18, 1, 18, 1, 1, 18, 1, 36, 1, 1, 18, 1, 18, 24, 1, 1, 0, 6, 1, 33, 0, 1, 1, 0, 18, 18, 18, 1, 18, 18, 0, 17, 8, 18, 18, 18, 19, 18, 1, 1, 18, 33, 19, 18, 18, 33, 33, 1, 8, 1, 18, 18, 36, 1]
15,[1, 1, 1, 1, 1, 1, 18, 1, 18, 18, 18, 14, 1, 18, 0, 1, 14, 7, 0, 18, 18, 18, 1, 16, 18, 18, 16, 0, 14, 18, 18, 1, 18, 1, 16, 1, 18, 1, 14, 14, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 0, 18, 14, 14, 0, 1, 18, 18, 14, 1, 18, 1, 14, 24, 18, 18, 14, 18, 18, 24, 1, 1, 18, 18, 14, 1, 18, 14, 14, 31, 0, 18, 18, 25, 23, 18, 14, 31, 18, 14, 14, 18, 24, 18, 18, 18, 18, 18, 18]
17,[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 0, 0, 0, 18, 18, 18, 18, 0, 0, 0, 0, 0, 18, 18, 5, 1, 18, 0, 18, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 0, 0, 18, 0, 18, 0, 0, 1, 18, 0, 18, 18, 18, 0, 0, 18, 8, 18, 2, 0, 8, 5, 0, 0, 0, 0, 0, 18, 1, 0, 0, 18, 0]
18,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 19, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 6, 1, 7, 0, 0, 0, 0, 1, 1, 0, 8, 0, 0, 0, 0, 0, 18, 5, 5, 1, 1, 0, 0, 17, 0, 7, 9, 18, 1, 1, 1, 5, 0, 1]
19,[0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 1, 0, 0, 0, 18, 16, 0, 18, 0, 0, 0, 0, 1, 18, 0, 0, 18, 0, 0, 18, 18, 8, 0, 18, 7, 18, 18, 18, 0, 18, 0, 0, 18, 16, 0, 0, 0, 18, 18, 18, 18, 2, 18, 33, 18, 18, 18, 4, 0, 7, 18, 18, 16, 18, 4, 0, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 0, 0, 18, 18, 0, 0, 0, 0, 19, 1, 18, 18, 18, 0, 0, 18, 4, 8, 18, 18, 18, 18, 4]
20,[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 16, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 18, 1, 1, 1, 1, 0, 2, 1, 18, 18, 0, 2, 1, 1, 23, 0, 1, 18, 0, 18, 1, 0, 18, 1, 1, 1, 1, 1, 1, 1, 1, 18, 18, 18, 18, 1, 1, 1, 1, 0, 18, 1, 1, 13, 0, 1, 18, 0, 11, 1, 1, 1, 8, 18, 6, 8, 18, 0, 1, 2, 0, 2, 1, 1, 1, 1, 0, 18, 2, 1, 18, 0, 5]
21,[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 1, 0, 0, 1, 7, 0, 0, 1, 0, 8, 0, 0, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 19, 0, 0, 0, 19, 0, 0, 19, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 19, 7, 0, 19, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 8]
22,[1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 7, 7, 0, 0, 0, 1, 0, 0, 0, 7, 4, 0, 1, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 0, 0, 1, 0, 0, 33, 0, 0, 1, 0, 0, 7, 7, 7, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 1, 7, 0, 0, 0, 1, 1, 7, 0, 7, 0, 0, 0, 1, 7, 0, 7, 7]
23,[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 31, 1, 0, 16, 0, 0, 0, 0, 31, 31, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 31, 1, 0, 0, 0, 16, 0, 0, 0, 0, 0, 33, 2, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0, 16, 0, 7, 8, 0, 16, 1, 2, 0, 0, 0, 0, 18, 0, 0, 16, 18, 18, 0]
24,[1, 0, 5, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 18, 5, 18, 0, 0, 0, 18, 18, 0, 18, 18, 0, 0, 5, 0, 18, 0, 0, 18, 18, 18, 0, 0, 0, 18, 18, 0, 18, 18, 0, 0, 0, 1, 0, 7, 18, 1, 18, 0, 18, 1, 0, 18, 5, 18, 0, 1, 2, 0, 0, 2, 18, 5, 18, 18, 18, 18, 0, 1, 5, 18, 7, 0, 0, 18, 2, 18, 18, 2, 18, 0, 18, 0, 18, 18, 18, 18, 18, 18]
25,[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 16, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 11, 36, 0, 0, 36, 36, 36, 36, 36, 36, 36, 36, 36, 0, 0, 4, 0, 11, 18, 0, 0, 0, 0, 0, 4, 36, 36, 36, 36, 36, 36, 36, 36, 36, 0, 16, 18, 2, 18, 18, 18, 18, 18, 0, 36, 36, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 18, 18, 1, 0, 0, 0, 0, 0, 18, 1, 2, 1, 18, 0, 6]
26,[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 18, 1, 18, 0, 0, 0, 0, 0, 18, 0, 0, 1, 18, 18, 1, 0, 0, 0, 1, 0, 0, 18, 18, 18, 1, 18, 18, 36, 0, 1, 18, 18, 2, 0, 0, 1, 18, 36, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 0, 18, 0, 0, 18, 18, 0, 18, 18, 0, 0, 0, 0, 0, 18, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 30, 1]
27,[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0, 18, 33, 33, 33, 33, 0, 16, 1, 18, 7, 17, 33, 0, 0, 2, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 17, 35, 0, 2, 7, 1, 0, 0, 0, 33, 16, 0, 0, 0, 17, 0]
28,[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 17, 0]
29,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 18, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]
33,[1, 7, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 16, 1, 0, 1, 1, 1, 8, 0, 1, 18, 16, 4, 48, 1, 16, 1, 1, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 48, 48, 0, 8, 0, 4, 4, 1, 2, 7, 1, 0, 16, 1, 16, 1, 1, 31, 1, 1, 1, 1, 18, 4, 16, 14, 14, 14, 14, 14, 14, 14]
34,[1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 17, 0, 6, 1, 0, 17, 1, 1, 0, 6, 0, 0, 1, 16, 0, 1, 1, 1, 1, 1, 1, 1, 18, 0, 0, 6, 0, 1, 4, 0, 1, 1, 1, 1, 7, 0, 1, 1, 1, 16, 8, 0, 0, 7, 36, 36, 17, 0, 0, 0, 17, 1, 17, 8, 0, 0, 6, 7, 8, 14, 0, 17, 17, 1, 18, 36, 18, 1, 1, 1, 0, 1, 17, 14, 1, 0, 17]
35,[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 7, 0, 1, 1, 4, 0, 0, 0, 0, 12, 4, 1, 0, 0, 0, 36, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 18, 0, 0, 0, 0, 0, 23, 23, 0, 7, 11, 1, 0, 0, 0, 18, 4, 0, 0, 11, 1, 9, 6, 4, 0, 0, 0, 1, 18, 7, 11, 0, 1, 4, 1, 1, 1, 1, 0, 0]
36,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 7, 1, 18, 0, 0, 0, 0, 11, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
37,[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 11, 0, 0, 0, 0, 0, 0, 36, 0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 12, 0, 0, 0, 0, 36, 2, 8, 2, 1, 0, 0, 0, 0, 8, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 4, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0]
38,[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 9, 1, 0, 19, 6, 16, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 7, 0, 16, 4, 16, 8, 0, 0, 0, 0, 0, 4, 16, 0, 0, 0, 4, 0, 0, 0, 2, 6, 5, 0, 0, 0, 0, 0]
39,[0, 7, 1, 1, 0, 16, 0, 2, 0, 1, 36, 1, 36, 36, 36, 36, 36, 0, 0, 36, 0, 36, 2, 0, 1, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 1, 36, 36, 0, 0, 0, 0, 0, 36, 36, 0, 0, 36, 36, 18, 0, 16, 4, 36, 36, 0, 0, 36, 1, 0, 36, 36, 36, 4, 0, 0, 2, 36, 36, 2, 0, 36, 36, 7, 36, 36, 0, 36, 16, 4, 36, 4, 36, 36, 36, 36, 36, 36, 36, 36, 36]
40,[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 18, 18, 18, 18, 18, 0, 0, 0, 0, 0, 18, 0, 0, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 1, 0, 18, 0, 0, 0, 18, 18, 0, 18, 0, 0, 18, 18, 18, 18, 0, 0, 7, 18, 49, 18, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 18]
