0,[0, 0, 18, 1, 1, 0, 4, 2, 26, 0, 7, 7, 8, 9, 7, 7, 7, 18, 7, 1, 7, 1, 1, 1, 0, 0, 8, 1, 28, 2, 14, 25, 3, 18, 1, 7, 3, 2, 1, 3, 25, 0, 9, 9, 14, 7, 0, 18, 5, 5, 1, 9, 26, 1, 12, 0, 21, 27, 27, 10, 19, 2, 13, 4, 12, 1, 14, 4, 8, 8, 16, 16, 3, 14, 7, 7, 0, 0, 0, 0, 13, 20, 18, 0, 1, 1, 1, 1, 12, 12, 0, 5, 5, 1, 0, 17, 17, 17, 17, 4]
1,[0, 0, 1, 1, 9, 2, 0, 5, 0, 0, 26, 8, 12, 12, 0, 0, 5, 5, 18, 2, 8, 2, 14, 1, 19, 1, 4, 7, 2, 2, 4, 20, 0, 8, 0, 0, 0, 0, 0, 1, 1, 14, 19, 19, 2, 0, 18, 7, 1, 2, 2, 8, 5, 0, 2, 9, 2, 9, 1, 20, 20, 8, 1, 5, 7, 1, 8, 8, 8, 8, 9, 14, 19, 0, 7, 2, 5, 14, 20, 13, 21, 18, 18, 14, 19, 0, 22, 1, 0, 1, 22, 52, 4, 8, 2, 1, 4, 7, 7, 21]
2,[25, 0, 5, 4, 0, 1, 13, 1, 0, 9, 0, 0, 1, 1, 14, 0, 1, 13, 0, 27, 1, 1, 20, 25, 0, 1, 13, 1, 1, 19, 27, 1, 2, 4, 1, 20, 9, 13, 1, 1, 20, 7, 13, 1, 20, 29, 9, 1, 1, 20, 43, 2, 4, 3, 1, 13, 5, 20, 17, 4, 25, 0, 9, 1, 12, 0, 0, 0, 8, 8, 1, 27, 8, 20, 9, 21, 21, 4, 4, 4, 4, 2, 2, 20, 5, 19, 25, 7, 7, 1, 1, 13, 26, 13, 20, 8, 2, 19, 0, 14]
3,[4, 1, 4, 1, 1, 7, 4, 5, 9, 8, 8, 8, 27, 0, 4, 28, 21, 4, 1, 3, 29, 4, 2, 47, 13, 9, 13, 5, 13, 43, 4, 12, 21, 13, 3, 1, 1, 13, 4, 26, 7, 7, 1, 14, 14, 14, 28, 1, 1, 21, 2, 5, 31, 1, 21, 13, 3, 1, 1, 1, 22, 13, 5, 5, 5, 0, 0, 23, 23, 23, 5, 0, 27, 1, 3, 26, 8, 21, 21, 8, 1, 2, 25, 25, 25, 31, 21, 14, 5, 12, 4, 5, 1, 2, 4, 4, 4, 8, 4, 4]
4,[0, 1, 0, 0, 18, 8, 8, 9, 0, 0, 18, 0, 27, 8, 12, 12, 0, 8, 12, 0, 7, 7, 1, 0, 0, 0, 2, 1, 0, 7, 4, 1, 18, 0, 1, 1, 8, 2, 0, 1, 1, 5, 5, 19, 31, 1, 20, 20, 19, 9, 60, 60, 18, 3, 6, 12, 0, 9, 2, 0, 5, 2, 3, 3, 3, 3, 3, 4, 9, 8, 5, 5, 5, 23, 10, 20, 7, 5, 5, 5, 0, 0, 0, 14, 13, 9, 0, 7, 31, 5, 0, 1, 5, 31, 31, 31, 31, 31, 2, 18]
5,[2, 12, 12, 12, 0, 1, 9, 9, 2, 13, 13, 2, 2, 2, 3, 11, 0, 0, 0, 9, 21, 0, 8, 19, 19, 19, 7, 7, 7, 7, 21, 23, 23, 23, 9, 20, 20, 0, 18, 8, 7, 5, 11, 5, 2, 11, 4, 4, 8, 11, 7, 3, 8, 1, 7, 7, 7, 7, 19, 26, 2, 13, 18, 5, 5, 5, 0, 0, 3, 3, 13, 18, 1, 18, 18, 0, 18, 4, 1, 5, 14, 21, 21, 17, 1, 22, 4, 7, 7, 7, 7, 7, 8, 1, 0, 8, 8, 8, 8, 8]
6,[2, 7, 14, 7, 5, 2, 7, 1, 13, 13, 9, 14, 2, 1, 0, 2, 14, 2, 0, 2, 26, 6, 2, 2, 6, 2, 1, 1, 13, 2, 2, 29, 5, 13, 13, 1, 2, 2, 28, 7, 7, 7, 2, 26, 7, 5, 8, 13, 8, 14, 14, 14, 12, 0, 23, 7, 7, 7, 7, 7, 8, 7, 1, 2, 12, 2, 17, 13, 2, 13, 1, 3, 21, 29, 29, 2, 29, 2, 2, 2, 2, 13, 2, 2, 12, 12, 2, 12, 1, 1, 21, 7, 7, 7, 1, 2, 2, 0, 1, 12]
8,[0, 0, 0, 0, 7, 0, 0, 9, 1, 7, 43, 0, 5, 39, 0, 0, 2, 2, 2, 2, 0, 1, 0, 0, 0, 0, 1, 1, 5, 0, 0, 14, 9, 9, 1, 1, 1, 7, 5, 0, 27, 0, 11, 1, 1, 11, 5, 27, 0, 2, 0, 5, 0, 0, 5, 5, 1, 1, 1, 13, 0, 39, 5, 0, 29, 1, 1, 0, 9, 17, 18, 0, 0, 0, 0, 0, 0, 0, 8, 18, 1, 7, 7, 20, 1, 4, 5, 0, 7, 43, 41, 18, 18, 26, 7, 20, 5, 0, 0, 0]
9,[1, 12, 9, 1, 1, 4, 9, 4, 7, 5, 5, 26, 2, 1, 0, 12, 27, 27, 28, 28, 1, 4, 5, 1, 25, 1, 0, 0, 19, 19, 2, 2, 1, 0, 1, 1, 21, 1, 29, 4, 8, 1, 5, 0, 25, 25, 1, 1, 1, 1, 25, 25, 25, 1, 4, 26, 23, 25, 25, 8, 5, 27, 3, 3, 1, 1, 4, 4, 4, 8, 4, 29, 3, 4, 21, 1, 1, 2, 7, 4, 5, 1, 25, 25, 9, 5, 35, 7, 25, 1, 1, 26, 4, 0, 0, 1, 0, 0, 1, 1]
10,[14, 1, 0, 9, 1, 1, 13, 13, 4, 1, 4, 9, 0, 18, 28, 1, 0, 9, 0, 13, 1, 14, 14, 14, 0, 7, 13, 8, 9, 0, 14, 14, 2, 9, 13, 1, 2, 2, 2, 2, 23, 2, 0, 13, 1, 8, 4, 52, 1, 2, 0, 14, 1, 7, 0, 4, 4, 4, 18, 18, 18, 18, 5, 2, 1, 8, 4, 10, 7, 16, 4, 1, 8, 0, 4, 1, 27, 0, 5, 0, 4, 27, 27, 14, 10, 8, 0, 12, 4, 14, 14, 14, 2, 2, 4, 13, 5, 0, 4, 4]
13,[0, 0, 1, 0, 0, 5, 4, 8, 0, 0, 0, 0, 0, 7, 0, 3, 0, 12, 11, 0, 0, 0, 8, 8, 13, 13, 13, 13, 11, 25, 0, 7, 26, 0, 8, 8, 2, 0, 9, 0, 18, 0, 3, 0, 0, 9, 9, 13, 1, 0, 13, 0, 1, 1, 5, 26, 0, 2, 2, 0, 7, 0, 13, 20, 8, 2, 5, 13, 1, 1, 20, 5, 8, 5, 0, 5, 25, 2, 4, 13, 1, 39, 18, 7, 8, 11, 13, 5, 0, 5, 0, 7, 14, 2, 7, 5, 8, 4, 1, 2]
14,[5, 5, 9, 14, 5, 9, 8, 8, 14, 0, 11, 4, 0, 7, 8, 8, 1, 1, 9, 23, 23, 23, 0, 27, 9, 0, 5, 1, 1, 1, 4, 7, 35, 5, 18, 8, 9, 1, 1, 11, 9, 9, 0, 1, 9, 9, 1, 28, 19, 1, 5, 35, 5, 8, 8, 25, 8, 5, 4, 17, 17, 17, 1, 21, 21, 8, 26, 1, 21, 17, 21, 8, 11, 0, 1, 2, 5, 1, 14, 1, 18, 7, 5, 25, 9, 5, 11, 11, 21, 14, 1, 11, 1, 1, 28, 8, 5, 1, 5, 1]
15,[1, 1, 1, 1, 5, 8, 3, 4, 7, 5, 19, 13, 13, 13, 13, 6, 11, 17, 2, 2, 1, 5, 7, 6, 14, 12, 21, 4, 3, 8, 55, 21, 1, 1, 21, 6, 21, 2, 23, 5, 5, 1, 4, 4, 17, 25, 2, 2, 2, 2, 4, 7, 0, 0, 0, 0, 13, 20, 20, 20, 21, 4, 21, 7, 7, 7, 20, 21, 2, 13, 4, 1, 1, 1, 1, 25, 18, 2, 8, 5, 9, 11, 14, 4, 4, 4, 4, 2, 21, 19, 4, 5, 9, 13, 3, 8, 1, 1, 3, 17]
