0,[0, 0, 1, 18, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 18, 0, 0, 7, 0, 7, 25, 7, 4, 9, 18, 7, 7, 1, 0, 1, 7, 26, 4, 0, 1, 0, 0, 0, 0, 9, 0, 2, 1, 18, 20, 0, 0, 0, 0, 0, 1, 1, 1, 1, 8, 14, 14, 0, 1, 0, 0, 5, 2, 14, 1, 7, 7, 29, 20, 2, 7, 1, 1, 0, 1, 18, 14, 3, 26, 1, 18, 10, 5, 0, 1, 0, 2, 18, 18, 1, 8, 9, 1, 9, 9, 0, 4, 0]
1,[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 8, 1, 0, 7, 18, 1, 26, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 9, 0, 0, 2, 1, 1, 1, 0, 8, 0, 8, 5, 12, 12, 5, 2, 8, 19, 22, 21, 1, 14, 0, 8, 0, 1, 0, 0, 1, 5, 5, 0, 0, 1, 2, 14, 12, 21, 7, 2, 2, 7, 4, 1, 1, 1, 0, 14, 2, 5, 1, 9, 9, 7, 0, 20, 17, 20, 14, 1, 19, 19, 2, 1, 0, 1, 9, 17, 11, 13, 20, 1]
2,[1, 0, 0, 0, 1, 5, 1, 0, 0, 1, 0, 1, 25, 0, 9, 1, 13, 4, 1, 0, 1, 0, 0, 1, 1, 13, 0, 1, 13, 0, 1, 13, 0, 13, 14, 20, 13, 9, 1, 1, 2, 20, 1, 13, 1, 13, 11, 0, 0, 19, 1, 0, 0, 1, 0, 9, 1, 3, 27, 7, 7, 1, 1, 8, 5, 1, 0, 0, 1, 0, 1, 1, 1, 27, 2, 9, 0, 0, 0, 4, 25, 2, 0, 5, 2, 9, 25, 1, 2, 1, 0, 13, 0, 13, 0, 0, 0, 2, 8, 1]
3,[1, 1, 1, 1, 1, 0, 4, 7, 13, 1, 0, 5, 1, 13, 5, 0, 2, 1, 27, 9, 4, 0, 43, 4, 3, 13, 13, 1, 4, 4, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 13, 0, 1, 5, 8, 8, 1, 9, 0, 8, 5, 0, 11, 13, 1, 2, 21, 4, 1, 1, 4, 7, 7, 0, 1, 0, 26, 1, 0, 5, 4, 29, 47, 27, 0, 3, 0, 1, 0, 1, 5, 8, 1, 3, 2, 0, 0, 0, 0, 1, 5, 2, 21, 21, 22, 5, 5, 1, 1, 2]
4,[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 18, 0, 8, 0, 0, 0, 8, 1, 1, 18, 9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 18, 5, 1, 9, 0, 12, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 5, 31, 9, 1, 0, 0, 0, 0, 0, 0, 7, 0, 7, 4, 0, 1, 1, 12, 20, 20, 4, 10, 39, 7, 19, 9, 1, 2, 20, 27, 12, 12, 18, 31, 5, 7, 43, 8, 1, 1, 1, 31, 5, 31, 13, 0, 0]
5,[1, 0, 2, 0, 0, 0, 2, 1, 12, 0, 21, 9, 9, 11, 2, 2, 13, 13, 12, 12, 3, 2, 9, 21, 0, 0, 5, 0, 5, 7, 7, 7, 7, 0, 7, 20, 8, 18, 1, 2, 0, 0, 1, 18, 1, 21, 0, 0, 0, 8, 18, 21, 26, 0, 1, 0, 5, 1, 19, 21, 11, 0, 1, 20, 2, 1, 19, 19, 19, 13, 0, 1, 5, 4, 11, 2, 1, 1, 4, 4, 18, 1, 13, 0, 18, 4, 19, 0, 1, 0, 26, 7, 7, 7, 0, 13, 1, 3, 7, 7]
6,[2, 1, 1, 0, 7, 0, 7, 0, 5, 14, 1, 5, 1, 2, 7, 2, 2, 0, 1, 13, 0, 0, 0, 0, 13, 0, 2, 1, 1, 13, 1, 39, 29, 6, 0, 2, 2, 13, 8, 2, 13, 13, 1, 2, 6, 2, 2, 29, 29, 9, 2, 7, 0, 12, 1, 12, 8, 13, 28, 12, 14, 0, 14, 29, 7, 7, 7, 7, 7, 1, 3, 0, 2, 14, 1, 1, 2, 7, 7, 7, 22, 2, 0, 10, 13, 1, 5, 3, 2, 2, 2, 7, 0, 2, 0, 2, 2, 2, 2, 2]
8,[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 7, 1, 0, 39, 0, 0, 7, 0, 1, 0, 0, 0, 0, 1, 9, 0, 1, 0, 0, 13, 1, 0, 0, 11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 18, 1, 5, 43, 0, 11, 1, 0, 0, 1, 1, 0, 0, 0, 1, 9, 9, 0, 0, 0, 5, 0, 0, 0, 2, 41, 1, 5, 8, 1, 1, 7, 1, 1, 39, 1, 0, 1, 1, 0, 1, 20, 5, 0, 5]
9,[1, 0, 1, 1, 1, 1, 1, 12, 1, 5, 1, 4, 0, 1, 1, 25, 5, 1, 1, 7, 0, 2, 1, 1, 26, 1, 1, 1, 0, 1, 9, 0, 4, 9, 1, 8, 1, 8, 12, 2, 28, 27, 27, 5, 1, 19, 19, 1, 5, 4, 1, 0, 1, 0, 0, 1, 1, 1, 5, 21, 5, 5, 5, 1, 9, 7, 8, 0, 1, 2, 1, 1, 8, 25, 5, 14, 28, 2, 18, 1, 4, 5, 14, 1, 31, 18, 0, 0, 1, 35, 1, 0, 1, 0, 31, 5, 25, 0, 1, 1]
10,[0, 13, 0, 0, 0, 0, 13, 0, 0, 13, 14, 0, 13, 0, 9, 4, 13, 0, 0, 1, 0, 1, 0, 1, 9, 8, 1, 1, 1, 1, 1, 13, 0, 13, 0, 4, 1, 13, 9, 2, 4, 10, 9, 13, 52, 9, 13, 8, 13, 8, 8, 2, 0, 9, 1, 2, 2, 0, 27, 27, 1, 13, 2, 4, 13, 14, 14, 14, 1, 12, 18, 8, 2, 23, 9, 2, 13, 16, 43, 1, 1, 0, 5, 7, 1, 14, 9, 0, 0, 0, 0, 0, 0, 0, 13, 4, 18, 18, 18, 18]
